undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold,distance_to_logtis,distance_to_distance,snorkel_logits_17,snorkel_logits_37,snorkel_logits_57,snorkel_logits_77,snorkel_logits_97,snorkel_distance_01,snorkel_distance_03,snorkel_distance_05,snorkel_distance_07,snorkel_distance_09,snorkel_label
-4.1508145,2.9598584,0.0060262084,0.0033259392,1,0,1,0.41538537819809773,0.00207930686154272,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.806466599999999,-2.787414,1.9174648999999997,1.9415633999999997,0,1,0,0.561077699042642,0.018745455913225528,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.843056,-3.9778318,1.4956545,1.6252367,0,1,0,0.5157254254377709,0.10090211097290415,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-4.524577,3.3277237,0.029788435,0.0016555785999999998,1,0,0,0.45889743535901645,0.02188764022362235,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-3.207695,1.7857732,0.10637449999999998,0.0028234124,1,0,0,0.2911668255389797,0.08062761242700062,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-4.333472,3.1249824,0.05962038,0.0017849207,1,0,0,0.43579007244972917,0.045021702650612595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.2788987,-0.68990755,1.6841451,1.7332863,0,1,0,0.348390900719035,0.03825012313349759,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.778516000000001,-4.082596,1.1776128000000001,1.2827743,0,1,0,0.5180854201543286,0.08188189243472337,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-2.959191,1.50399,0.09155983,0.030331671,1,0,1,0.26005433628479646,0.04766412853227937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.6324211000000002,0.639369,0.5413159000000001,1.3738866000000003,0,1,0,0.056458345071203654,0.6484292047838051,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1
2.1752672000000004,0.6772621999999999,0.5913553,1.0989853,0,1,0,0.08608444518283877,0.39534706029370337,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1
4.8195934000000005,-1.4711958,1.7970351999999998,1.9243052,0,1,1,0.36728196780853906,0.09910123920002388,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.0135353,-1.8386029,0.84730834,1.3281174999999998,0,1,1,0.22420383386111725,0.37445747735064344,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-3.3803272000000004,4.3314433,0.054266334000000006,0.009881556,1,0,1,0.45065238562485693,0.03454555340782182,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.34365493,0.4966572,0.2546696,0.1988414,1,0,1,0.04749693571546347,0.04345833589418072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-3.0221298,3.83923,0.07418007,0.039905607999999995,1,0,1,0.40075792510347824,0.02667106906420901,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.265432,1.0557683999999998,1.3428200000000001,1.7681141,0,1,0,0.12783817890514448,0.3312192174580026,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
2.8427281000000004,1.1374427,1.3283827,1.5811226,0,1,0,0.0982457970269014,0.1968242740828766,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-4.1737404,3.042129,0.004428029,0.0031344890000000003,1,0,1,0.4215573638236751,0.0009836668181352783,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.3889991999999998,-0.541455,1.3264006000000002,1.7764755,0,1,0,0.22879871321787076,0.350519902186571,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
1.9334616999999998,0.8279408000000001,1.1667457,1.7197360000000002,0,1,0,0.06305700393272409,0.4306762203487976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1
6.483137999999999,-2.7363255,1.9155707,1.9232977999999998,0,1,1,0.5391102670542169,0.005994486212276139,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.709397,-2.4185696,1.840332,1.9253275,0,1,1,0.47507103402686063,0.06617547423045604,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.81155634,-0.67756385,0.5057559,0.03538382,1,0,1,0.006056444205356146,0.36632849077366275,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1
6.4817653,-2.4164822,1.9452662,1.9732804,0,1,0,0.5202641977010971,0.021795223926834948,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-0.005612740799999999,-0.70360214,0.5336776999999999,1.6150688999999998,0,1,0,0.03914671637650711,0.8422246441765903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
3.4347525,-1.9045221,1.1181746000000001,1.4515071000000002,0,1,1,0.3114556386652022,0.2595943365528378,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2.6830513,-0.7708874,1.3095851,1.6769807,0,1,0,0.20084106428121576,0.2861246000623975,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
-4.381546,4.8229795,0.010423541,0.008084595,1,0,1,0.5382338394042963,0.0017978879740040837,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.354043,4.958569000000001,0.061351776,0.05645209599999999,1,0,1,0.544575384268612,0.0037923320439181263,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0646381000000003,-1.0786568,0.8397299000000001,1.2656713,0,1,0,0.18261527665258992,0.3317233712070664,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
3.3491025000000003,-0.603722,1.6621592,1.8976728999999999,0,1,0,0.2301112014664328,0.18340753792943237,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
6.5079875,-2.1511767,1.8851203999999997,1.9632203999999998,0,1,0,0.5062369373747971,0.060804869909940086,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.5797734,-2.3838987,1.9125785,1.967021,0,1,0,0.5241027255110446,0.042379074577823785,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
2.4052189999999998,-1.5167241000000002,0.7586566,1.0403876,0,1,0,0.22829935832623605,0.21940417792110603,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
6.920017,-2.476112,1.9668691000000003,1.9806337,0,1,0,0.5494754115840771,0.010696831739810755,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.492858999999999,-1.8444585,1.8548775000000002,1.9038168999999998,0,1,0,0.4873538642113408,0.038092949911558344,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-3.1881921,2.8403375,0.052779495999999995,0.047729194,1,0,1,0.35189493039408437,0.00390964495291163,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.8903993000000001,1.3694841,0.7639656,1.9063763999999999,0,1,0,0.028757593048991198,0.8897501502887154,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
0.51829314,0.6134649,0.8724823,0.34145153,1,0,1,0.003778792500837292,0.41357289982171463,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1
4.9995294,-0.827083,1.7119578999999998,1.9363872,0,1,0,0.34004824294766894,0.1747743820262599,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
7.0020055999999995,-2.5739217,1.9418568999999999,1.9520476000000002,0,1,0,0.5600243606755703,0.007913276844431265,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.9890857,-2.6499445,1.9612876000000001,1.9706926,0,1,0,0.5637266719856637,0.007301329369319698,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.1205907,-2.0574288,1.8794358,1.9681613000000002,0,1,1,0.4780076885668733,0.06908060861020023,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.1044755,-2.7432787,1.9686578999999997,1.9790323,0,1,0,0.5759727213096719,0.008056352765492658,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
7.078628,-2.590236,1.9268055,1.9716942,0,1,0,0.5654770513685933,0.03493803628366882,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
1.3017157,1.2430656999999998,0.3796755,1.6636398000000001,0,1,1,0.0016360237039591693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-4.8454576,3.5947459999999998,0.0063766837,0.005047083,1,0,1,0.49339029631955483,0.0010117529251936306,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.5936575,-2.1378793999999997,1.9001457999999998,1.9419229,0,1,0,0.5104831172770203,0.0325145467029689,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-4.3151183,3.0604825,0.014852643,0.0057548285,1,0,1,0.43092896748685167,0.007062075976019824,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.4468994,3.1743805,0.0024225116000000002,0.0009679198,1,0,1,0.4453432101061859,0.0011091030436311687,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.3926940000000005,3.035939,0.0063180923,0.0037718415000000003,1,0,1,0.4340404205874087,0.001959348644665199,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.908415299999999,-3.0929607999999997,1.9236228,1.9586813000000003,0,1,0,0.5849858743953151,0.02728172207998023,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
6.133485299999999,-2.0960565,1.9018798,1.9491842000000001,0,1,0,0.4810305542990669,0.03681951969416434,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-4.313501400000001,3.066141,0.022748888,0.019232512,1,0,1,0.4311660922686109,0.0027149368675005955,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.2733154,3.1074655,0.014744698999999998,0.001613915,1,0,1,0.43123288922131103,0.010203180090472625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.721866599999999,-2.3876681,1.9405553,1.9582665000000001,0,1,1,0.5326606325755319,0.013770666416244715,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.4990396,-6.069197,1.9427846999999998,1.9632493999999998,0,1,0,0.7942572069438297,0.015915247519361245,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
6.828485499999999,-7.554166,1.7642846,1.7700563999999999,0,1,0,0.8420397572763603,0.004471588289296586,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
6.8984375,-2.489627,1.9720096999999999,1.981525,0,1,1,0.549002259168574,0.0073872372304688745,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.49970493,-1.8825349999999998,0.56488293,1.5002883999999999,0,1,0,0.1379634076729733,0.7285227237543318,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
0.21518438,-0.8810975000000001,0.4058736,1.4274193000000002,0,1,0,0.0625149412344935,0.795613593366143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
-1.0162083,-0.14895716,0.40122163,0.0059767365000000005,1,0,1,0.04907747482548408,0.30781520059816975,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1
4.492147,-1.0112980999999999,0.8381705,1.9757063000000001,0,1,0,0.32108768883934163,0.8859532253285944,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
-2.127469,2.9226055,0.4387228,0.14007533,1,0,0,0.2944879747209118,0.23257967888113493,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
6.4827010000000005,-1.8958321,1.8512102,1.953443,0,1,0,0.48977202537401787,0.07960085568996314,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
5.6680374,-2.0558226000000004,1.8194557,1.8643615000000002,0,1,0,0.45136168888323924,0.03495135472814449,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.795886,-1.0268354,1.7271811999999998,1.7527311,0,1,0,0.39849097088546426,0.019875888095199086,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.7995315000000005,0.07657743,1.5840602,1.6352117,0,1,0,0.27529548645568724,0.03981585815859127,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.302791,-0.5555897,1.6749039000000001,1.6977643,0,1,0,0.3419121214127227,0.01778115380181496,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3.5456547999999994,0.6865760000000001,1.4360946,1.5071286,0,1,0,0.1659400290563517,0.05530147057286992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3.6775737,0.82764924,1.4398957000000001,1.7711577,0,1,1,0.16540293461982916,0.2579817143723391,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
4.4085293,-1.0118889000000002,1.6143572,1.6511664000000001,0,1,0,0.31621641618924157,0.02864526598309483,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.451251,-1.9641502,1.7670677,1.7976817999999999,0,1,0,0.4332640974264621,0.023820172686592773,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.5480366,-0.21112719,1.5315187,1.6088323999999998,0,1,0,0.27741994754846294,0.06019245512098752,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
1.2906053999999998,0.55476093,1.0795455,1.7075267,0,1,1,0.04136771187381753,0.489083362911249,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6.388221,-5.744661,1.6402802,1.8273973000000001,0,1,1,0.7100434930008146,0.14571353618071453,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
-3.0162362999999996,1.1982643999999998,0.09664196,0.036466897000000005,1,0,1,0.2454640102096487,0.046843917970678606,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.432989,3.0588502999999996,0.0094893575,0.006138384300000001,1,0,1,0.4377487984806459,0.002586111837799272,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.6369615,-1.241484,1.728402,1.9379921000000002,0,1,1,0.4017603604963185,0.16321677610457172,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6.652214,-2.395754,1.938838,1.9530903999999998,0,1,0,0.5290484516815458,0.011076757892743438,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.676066400000001,-2.4657753,1.5717758,1.753682,0,1,0,0.4172140833885413,0.14165499335513598,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
3.3111827000000003,-1.3014733,1.3267956,1.4851503000000001,0,1,1,0.26882418653060486,0.12331175680163987,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.3166568,1.8626890999999999,0.17405641,0.0665825,1,0,0,0.18473042548156893,0.0836829277674483,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-3.8997564,4.265901599999999,0.022907972000000002,0.01116395,1,0,1,0.4772824267919038,0.009123091628616718,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.5010734,-1.741875,1.7175051,1.8171165,0,1,0,0.4231461162893466,0.07755916151756076,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.552773,-4.3636537,1.3423521999999999,1.8864023999999997,0,1,0,0.5213307898508786,0.4237131662285965,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1
-4.305519599999999,2.9475342999999996,0.028938591,0.0026248693,1,0,1,0.4237390162502699,0.020470795516288495,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.726583,-2.4912384,1.9396431,1.9695556,0,1,0,0.5390139233774237,0.02327372703489618,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.764713,-2.3045125,1.9393743000000003,1.9743456999999998,0,1,0,0.5302956508225409,0.027213883687358702,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.642068400000001,-2.2759666000000003,1.9307883000000001,1.9604361000000001,0,1,0,0.5214251504473016,0.023067563745266622,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-4.134398,3.9287226000000004,0.01133889,0.00943476,1,0,1,0.4712664532672708,0.0014592287486789534,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0998563999999997,-1.7644373,0.9313846,1.0533795,0,1,0,0.2835880262710273,0.09499269379343181,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
6.6839185,-2.3036562999999997,1.9161546000000003,1.9420032999999999,0,1,0,0.5255051212258496,0.020108610388138864,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-4.000698000000001,4.757583,0.017920791999999998,0.0048338175,1,0,1,0.512052220819144,0.010169058780925872,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.524319599999999,5.386491,0.003553927,0.003105104,1,0,1,0.579672304417481,0.0003257535747427339,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.23820537,1.3147877000000001,0.38592750000000003,0.12889308,1,0,0,0.0893106511651504,0.20016908847872047,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
1.9952098999999999,-0.7158228,0.9626016,1.0232601000000001,0,1,0,0.1572540138265409,0.04722044597312922,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.457824,-3.6074884,1.3977591999999999,1.5824923999999998,0,1,0,0.5300660652664488,0.14385682040380515,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
0.15872212,1.1031162,0.44566852,0.08582753,1,0,0,0.05360352955919465,0.28024064369870905,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1
4.3358793,-0.18289589999999997,1.5869043,1.7959688000000003,0,1,0,0.2633161045305601,0.16280740917964048,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-4.428079,3.352054,0.023259758999999998,0.012551844,1,0,1,0.45466328301525044,0.008316113058430816,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
